Date,Title,Url,Language,Author,Avatar,Category Details,Checked,City,Display URLs,Expanded URLs,Full Name,Full Text,Gender,Hashtags,Impact,Impressions,Latitude,Location Name,Longitude,Media Filter,Media URLs,Mentioned Authors,Original Url,Thread Author,Thread Created Date,Thread Entry Type,Thread Id,Thread URL,Twitter Author ID,Twitter Channel Role,Twitter Followers,Twitter Following,Twitter Reply Count,Twitter Reply to,Twitter Retweet of,Twitter Retweets,Twitter Tweets,Twitter Verified,Updated,Reach (new)
51:53.0,"@hernansartori @KzBelen @MarDelPlataARG @clarincom @Clarin_deportes @WorldAthletics @0223comar @AtletismoCAU @TyCSports @TNTSportsLA @usatf @LeandroLeunis @Nike @telefe Genia ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ» antes de esto corrÃ­a 300k por mes, extraÃ±o correr. Lo hago por quÃ© me gusta pero ni loco me juego las rodillas por correr en un patio o balcÃ³n. Por fin alguien al que puedan llegar a escuchar (igual lo dudo) lo dice.",http://twitter.com/sanponciano/statuses/1245106570062684160,es,sanponciano,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/272092956?token=66665fdf1aa70758b4f7b0f224434a9669d8016e4fd65248b850cde15fcae830,,FALSE,,,,sanponciano (MAX),"@hernansartori @KzBelen @MarDelPlataARG @clarincom @Clarin_deportes @WorldAthletics @0223comar @AtletismoCAU @TyCSports @TNTSportsLA @usatf @LeandroLeunis @Nike @telefe Genia ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ» antes de esto corrÃ­a 300k por mes, extraÃ±o correr. Lo hago por quÃ© me gusta pero ni loco me juego las rodillas por correr en un patio o balcÃ³n. Por fin alguien al que puedan llegar a escuchar (igual lo dudo) lo dice.",male,,0,267,0,,0,,,"@hernansartori, @kzbelen, @mardelplataarg, @clarincom, @clarin_deportes, @worldathletics, @0223comar, @atletismocau, @tycsports, @tntsportsla, @usatf, @leandroleunis, @nike, @telefe",http://twitter.com/sanponciano/statuses/1245106570062684160,hernansartori,,reply,1.24507E+18,,272092956,,267,901,0,http://twitter.com/hernansartori/statuses/1245070918038302722,,0,12331,FALSE,2020-10-05T16:39:31.939+0000,0
51:51.0,"Check out Episode #8 of the ""Challenge Extended"" #podcast with Megan Blunk. She has been an integral member of the @TeamUSA @USParalympics @NWBA womenâ€™s wheelchair basketball national team, helping them to win gold at the 2016 Paralympic Games in Rio. https://t.co/X6TbVrHAko https://t.co/ddLW8ApAcq",http://twitter.com/DisabledSportUS/statuses/1245106562001240066,en,DisabledSportUS,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/212692326?token=df7585962eaf1ba72f55e33570543a42dcc4ac9a6bd8fac1785733a1ad7a644c,,FALSE,,,https://open.spotify.com/show/7gA5w46ntOc121jjpj6oPm,DisabledSportUS (Disabled Sports USA),"Check out Episode #8 of the ""Challenge Extended"" #podcast with Megan Blunk. She has been an integral member of the @TeamUSA @USParalympics @NWBA womenâ€™s wheelchair basketball national team, helping them to win gold at the 2016 Paralympic Games in Rio. https://t.co/X6TbVrHAko https://t.co/ddLW8ApAcq",unknown,#podcast,43.3,26238,0,USA,0,,http://pbs.twimg.com/media/EUeAYI3X0AALteh.png,"@teamusa, @usparalympics, @nwba",http://twitter.com/DisabledSportUS/statuses/1245106562001240066,,,post,0,,212692326,,20436,15314,0,,,4,3309,TRUE,2020-10-05T16:39:31.961+0000,9734
51:33.0,@USARugby @PFTCommenter Fyre fest of the week?,http://twitter.com/walkoff2/statuses/1245106482540089346,en,walkoff2,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/5820222?token=9e86c71a98bba72e5fdb05a4afbb2796bc7b67fea9cfaec57bd18023b6a29ba8,,FALSE,Dallas,,,walkoff2 (Chilly Dog),@USARugby @PFTCommenter Fyre fest of the week?,unknown,,0,261,0,"Dallas, TX, USA",0,,,"@usarugby, @pftcommenter",http://twitter.com/walkoff2/statuses/1245106482540089346,USARugby,,reply,1.24472E+18,,5820222,,261,553,0,http://twitter.com/USARugby/statuses/1244715298361491456,,0,16134,FALSE,2020-10-05T16:39:31.955+0000,0
51:28.0,@TeamUSA https://t.co/rphhsAb4c9,http://twitter.com/DopeThingsNick/statuses/1245106464114475011,de,DopeThingsNick,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/3167972329?token=fa159087f668dab78f90492cf34e28c68c7207342e200e9127137562150a0220,,FALSE,New York,,,DopeThingsNick ((Nick R.) DopeThings),@TeamUSA https://t.co/rphhsAb4c9,male,,0,525,0,"New York, NY, USA",0,,https://video.twimg.com/tweet_video/EUeBugLWsAIKXAz.mp4#gif,@teamusa,http://twitter.com/DopeThingsNick/statuses/1245106464114475011,TeamUSA,,reply,1.24506E+18,,3167972329,,525,77,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,8902,FALSE,2020-10-05T16:39:31.952+0000,0
51:14.0,Join us Thursday 4/2 for another @TWLOHA Instagram Live. Weâ€™re excited to welcome @USWNT goalkeeper (and all-around badass) @Ashlyn_Harris plus spoken-word poet Anis @Mojgani. 4pm ET. #TWLOHAathome https://t.co/1XVwenW8uT,http://twitter.com/jamietworkowski/statuses/1245106406530916352,en,jamietworkowski,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/19432203?token=e85d9f970c4ed874d237b9e90d75a6b5fe3e18f0f92d4c5669cddf55e47410d6,,FALSE,Nashville,,,jamietworkowski (Jamie Tworkowski),Join us Thursday 4/2 for another @TWLOHA Instagram Live. Weâ€™re excited to welcome @USWNT goalkeeper (and all-around badass) @Ashlyn_Harris plus spoken-word poet Anis @Mojgani. 4pm ET. #TWLOHAathome https://t.co/1XVwenW8uT,female,#twlohaathome,62.5,65677,0,"Nashville, TN, USA",0,,http://pbs.twimg.com/media/EUeBrMgWkAYBbre.jpg,"@twloha, @uswnt, @ashlyn_harris, @mojgani",http://twitter.com/jamietworkowski/statuses/1245106406530916352,,,post,0,,19432203,,53163,2815,7,,,19,34415,TRUE,2020-10-05T16:39:31.922+0000,27652
49:42.0,@redheadedmayhem @TeamUSA Yesss!! I still have it on VHS that Iâ€™m sure wonâ€™t play anymore but i canâ€™t let it go.,http://twitter.com/avrgegrl81/statuses/1245106018595430400,en,avrgegrl81,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/623255929?token=51c994698a27ed89a3e3a852178dec606e4d7a60c24c74006d4e37d9edc85da4,,FALSE,,,,avrgegrl81 (Victoria),@redheadedmayhem @TeamUSA Yesss!! I still have it on VHS that Iâ€™m sure wonâ€™t play anymore but i canâ€™t let it go.,female,,0,145,0,,0,,,"@redheadedmayhem, @teamusa",http://twitter.com/avrgegrl81/statuses/1245106018595430400,redheadedmayhem,,reply,1.24507E+18,,623255929,,145,534,0,http://twitter.com/redheadedmayhem/statuses/1245072505011748865,,0,1671,FALSE,2020-10-05T16:39:31.952+0000,0
49:37.0,@USABoxing @Claressashields @andreward @TeamUSA None it would be watching a young kid from East LA win a gold medal to honor the memory of his late mother....,http://twitter.com/TheUltFightShow/statuses/1245105996202213376,en,TheUltFightShow,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/313936191?token=d6f925fe450129868399583a44970e1c1c9581085991b756c978e8d7e7032035,,FALSE,,,,TheUltFightShow (TheUltimateFightShow),@USABoxing @Claressashields @andreward @TeamUSA None it would be watching a young kid from East LA win a gold medal to honor the memory of his late mother....,,,3.9,732,0,USA,0,,,"@usaboxing, @claressashields, @andreward, @teamusa",http://twitter.com/TheUltFightShow/statuses/1245105996202213376,USABoxing,,reply,1.24509E+18,,313936191,,366,720,0,http://twitter.com/USABoxing/statuses/1245093029725081601,,1,15478,FALSE,2020-10-05T16:39:31.952+0000,0
49:34.0,@PWunrow @bradsohner @usacycling Great. Never realized owning more than one might be be a good idea...,http://twitter.com/Critboy/statuses/1245105983803789312,en,Critboy,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/21063442?token=6f5f4915fad8332b6c013525b69412b2369d43f217efffd76a71271896b7178d,,FALSE,Toronto,,,Critboy (Enrico Traini),@PWunrow @bradsohner @usacycling Great. Never realized owning more than one might be be a good idea...,male,,0,639,0,"Toronto, ON, CAN",0,,,"@pwunrow, @bradsohner, @usacycling",http://twitter.com/Critboy/statuses/1245105983803789312,PWunrow,,reply,1.24511E+18,,21063442,,639,1094,0,http://twitter.com/PWunrow/statuses/1245105548560924672,,0,7295,FALSE,2020-10-05T16:39:31.933+0000,0
48:23.0,"@NFCAorg @NCAAsoftball @USASoftball look at this catch! ðŸ˜ðŸ‘ðŸ¼ðŸ¥Ž â¬‡ï¸ 
â€¢â€¢ Vote Freemanâ€™s Catch! â€¢â€¢",http://twitter.com/GSAthletics_SB/statuses/1245105685932789764,en,GSAthletics_SB,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/361240608?token=06c29546578b1ea2f54bdc5a9cdfcfdf30f79eaac4d229be498c8cff5d2ed901,,FALSE,,,https://twitter.com/i/web/status/1245046832016887808,GSAthletics_SB (Georgia Southern Softball),@NFCAorg @NCAAsoftball @USASoftball look at this catch! ðŸ˜ðŸ‘ðŸ¼ðŸ¥Ž â¬‡ï¸ â€¢â€¢ Vote Freemanâ€™s Catch! â€¢â€¢,female,,29.5,7924,0,"GA, USA",0,,,"@nfcaorg, @ncaasoftball, @usasoftball",http://twitter.com/GSAthletics_SB/statuses/1245105685932789764,,,post,0,,361240608,,7924,74,0,,,0,6771,FALSE,2020-10-05T16:39:31.944+0000,4245
48:12.0,@TeamUSA 2004 Michael Phelps @TeamUSA,http://twitter.com/maegj847/statuses/1245105641611558914,en,maegj847,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1242236420548431875?token=35bce455d24116b3f2236fd621eedae55d193ecd60858f4bb260c2488b0069a6,,FALSE,,,,maegj847 (maeg_j),@TeamUSA 2004 Michael Phelps @TeamUSA,unknown,,0,2,0,,0,,,@teamusa,http://twitter.com/maegj847/statuses/1245105641611558914,TeamUSA,,reply,1.24506E+18,,1.24224E+18,,2,99,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,34,FALSE,2020-10-05T16:39:31.958+0000,0
46:25.0,@TeamUSA Nadia Comaneci' in Montreal 1976.,http://twitter.com/RobergTax/statuses/1245105190740557826,ro,RobergTax,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/227090203?token=2c73c9630d05211c61111989893a162082f31547e2c8627c542d4c597111faf1,,FALSE,,,,RobergTax (Jan Roberg),@TeamUSA Nadia Comaneci' in Montreal 1976.,unknown,,40.1,1231,0,"MO, USA",0,,,@teamusa,http://twitter.com/RobergTax/statuses/1245105190740557826,TeamUSA,,reply,1.24506E+18,,227090203,,1231,1637,3,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,5841,FALSE,2020-10-05T16:39:31.945+0000,4628
44:54.0,@TeamUSA @Skmorris3 I will never forget this.,http://twitter.com/Temporary3170/statuses/1245104808899600384,en,Temporary3170,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/39889960?token=711f465a051297b324d73d50af9a6ebe00c0db2d3b156ee35d27ef9618722577,,FALSE,,,,Temporary3170 (J),@TeamUSA @Skmorris3 I will never forget this.,unknown,,0,86,0,"TX, USA",0,,,"@teamusa, @skmorris3",http://twitter.com/Temporary3170/statuses/1245104808899600384,TeamUSA,,reply,1.2451E+18,,39889960,,86,155,0,http://twitter.com/TeamUSA/statuses/1245095618487312384,,0,1009,FALSE,2020-10-05T16:39:31.963+0000,0
44:23.0,@USWNT 2011 World Cup Final was also a classic game,http://twitter.com/pal_read/statuses/1245104682542026756,en,pal_read,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/884211048554930178?token=d89a74fe4d43c20e1477b82596e3978be28e3481fb706cde12cb89c08c31625a,,FALSE,,,,"pal_read (Cochina, Lavate Las Manos)",@USWNT 2011 World Cup Final was also a classic game,unknown,,12.8,156,0,"TX, USA",0,,,@uswnt,http://twitter.com/pal_read/statuses/1245104682542026756,USWNT,,reply,1.24503E+18,,8.84211E+17,,156,58,1,http://twitter.com/USWNT/statuses/1245033114243563520,,0,10888,FALSE,2020-10-05T16:39:31.923+0000,0
43:45.0,@TeamHandball @USATH @USARugby Yes.,http://twitter.com/DetroitHandball/statuses/1245104522269208576,de,DetroitHandball,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1225203869996789761?token=49946eb5be8c561d6aa0a591d330e4ac6911359434364c384b2d508484b42a36,,FALSE,,,,DetroitHandball (Detroit Handball Club),@TeamHandball @USATH @USARugby Yes.,unknown,,0,106,0,,0,,,"@teamhandball, @usath, @usarugby",http://twitter.com/DetroitHandball/statuses/1245104522269208576,TeamHandball,,reply,1.2451E+18,,1.2252E+18,,106,535,0,http://twitter.com/TeamHandball/statuses/1245099975408668673,,0,249,FALSE,2020-10-05T16:39:31.963+0000,0
42:49.0,Nuevo reloj rumbo @Tokyo2020 https://t.co/QRlrwgExG1,http://twitter.com/fersch_4/statuses/1245104287652491273,es,fersch_4,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/27954537?token=60388e0579998a924c6682c7b36d1cb852403be7d4046cd1a403a341464f88df,,FALSE,Mexico City,,,fersch_4 (FERNANDO SCHWARTZ #nuncabajolosbrazos),Nuevo reloj rumbo @Tokyo2020 https://t.co/QRlrwgExG1,male,,67.4,693517,0,"Mexico City, Distrito Federal, MEX",0,,http://pbs.twimg.com/media/EUd_v0xXYAgdTkz.jpg,@tokyo2020,http://twitter.com/fersch_4/statuses/1245104287652491273,,,post,0,,27954537,,693517,3478,1,,,0,126021,TRUE,2020-10-05T16:39:31.956+0000,38245
42:46.0,"@OnlyNomaly @_AnimalAdvocate @RobRobbEdwards @PeterEgan6 @rickygervais @Olympics @TeamUSA any, and all #animal owners we must all speak out against #Beijing doing this. Please think about how youâ€™d feel if this was your #dog. Itâ€™s heartbreaking to watch.",http://twitter.com/AlexaAdams12/statuses/1245104273366683648,en,AlexaAdams12,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/630804645?token=2a5b60032c93ef691490b24cfcf732cfec27ae8eb8ec7d6fe75f3d78508e1aaa,,FALSE,,,,AlexaAdams12 (Alexa Adams),"@OnlyNomaly @_AnimalAdvocate @RobRobbEdwards @PeterEgan6 @rickygervais @Olympics @TeamUSA any, and all #animal owners we must all speak out against #Beijing doing this. Please think about how youâ€™d feel if this was your #dog. Itâ€™s heartbreaking to watch.",female,"#animal, #beijing, #dog",25.5,4138,0,,0,,,"@onlynomaly, @_animaladvocate, @robrobbedwards, @peteregan6, @rickygervais, @olympics, @teamusa",http://twitter.com/AlexaAdams12/statuses/1245104273366683648,OnlyNomaly,,reply,1.24474E+18,,630804645,,4015,3982,0,http://twitter.com/OnlyNomaly/statuses/1244738667618480128,,1,292559,FALSE,2020-10-05T16:39:31.939+0000,3089
41:56.0,@monicaabbott @hayliemac8 Lol ðŸ˜‚,http://twitter.com/RedntheCommish/statuses/1245104065178001408,it,RedntheCommish,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/174928907?token=62b95ad3e486230a80c004802ae92449dca73579154b0cad3ea4bc86b43ad468,,FALSE,,,,RedntheCommish (Meagan),@monicaabbott @hayliemac8 Lol ðŸ˜‚,female,,0,10,0,"CA, USA",0,,,"@monicaabbott, @hayliemac8",http://twitter.com/RedntheCommish/statuses/1245104065178001408,monicaabbott,,reply,1.24508E+18,,174928907,,10,47,0,http://twitter.com/monicaabbott/statuses/1245084229953884162,,0,385,FALSE,2020-10-05T16:39:31.953+0000,0
40:16.0,@USWNT @FIFAWWC @USYNT cakee,http://twitter.com/AngelHannon/statuses/1245103646246875137,en,AngelHannon,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1129653583?token=b8f9e3d18840fde9b4d39ccd2b016d7b88a7c77f5da440f0535dd837617e1bde,,FALSE,,,,AngelHannon (Angel),@USWNT @FIFAWWC @USYNT cakee,male,,0,204,0,,0,,,"@uswnt, @fifawwc, @usynt",http://twitter.com/AngelHannon/statuses/1245103646246875137,USWNT,,reply,1.2451E+18,,1129653583,,204,869,0,http://twitter.com/USWNT/statuses/1245103242461224961,,0,7590,FALSE,2020-10-05T16:39:31.956+0000,0
